"","SRS011061","SRS011084","SRS011134","SRS011239","SRS011271","SRS011302","SRS011405","SRS011452","SRS011529","SRS011586","SRS012273","SRS012902","SRS013158","SRS013215","SRS013476","SRS013521","SRS013687","SRS013800","SRS013951","SRS014235","SRS014287","SRS014313","SRS014459","SRS014613","SRS014683","SRS014923","SRS014979","SRS015065","SRS015133","SRS015190","SRS015217","SRS015264","SRS015369","SRS015578","SRS015663","SRS015782","SRS015794","SRS015854","SRS015960","SRS016018","SRS016056","SRS016095","SRS016203","SRS016267","SRS016335","SRS016495","SRS016585","SRS016753","SRS016954","SRS016989","SRS017103","SRS017191","SRS017247","SRS017307","SRS017433","SRS017521","SRS017701","SRS017821","SRS018133","SRS018313","SRS018351","SRS018427","SRS018575","SRS018656","SRS018817","SRS019030","SRS019161","SRS019267","SRS019397","SRS019582","SRS019601","SRS019685","SRS019787","SRS019910","SRS019968","SRS020233","SRS020328","SRS020869","SRS021484","SRS021948","SRS022071","SRS022137","SRS022524","SRS022609","SRS022713","SRS023346","SRS023526","SRS023583","SRS023829","SRS023914","SRS023971","SRS024009","SRS024075","SRS024132","SRS024265","SRS024331","SRS024388","SRS024435","SRS024549","SRS024625","SRS042284","SRS042628","SRS043001","SRS043411","SRS043701","SRS045004","SRS045645","SRS045713","SRS047014","SRS047044","SRS048164","SRS048870","SRS049164","SRS049712","SRS049900","SRS049959","SRS049995","SRS050299","SRS050422","SRS050752","SRS050925","SRS051031","SRS051882","SRS052027","SRS052697","SRS053214","SRS053335","SRS053398","SRS054590","SRS054956","SRS055982","SRS056259","SRS056519","SRS057478","SRS057717","SRS058723","SRS058770","SRS062427","SRS063040","SRS063985","SRS064276","SRS064557","SRS064645","SRS065504","SRS075398","SRS077730","SRS078176"
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_intestinalis",0.70777,0.28772,0.00443,0.03452,0.02668,0.05857,0,0,0.19299,0.00684,0.08758,0,1.72179,0.01932,0.01094,6e-05,0.01074,0.04768,2.83253,0.31166,4.95105,0.21375,0.46381,1.19254,0,2.80805,0.33531,1.81476,0.29209,0.97216,0.0126,1.51,0,1.87787,0.16267,0,0,2.60824,1.06924,0.04138,0.02475,0,0.00167,0.4533,0.99413,0.1073,0,0.07682,0.24193,0.24603,0.00504,0.03484,0.30166,0.02964,0,0.13393,0.12642,0.60882,0.00339,0,0.04316,0.25789,0.03477,0.00576,0.62629,0,0.16758,0.40852,2.07464,0.03452,0,0.34255,0.60815,0.41768,0.06086,0.1575,0,0.38507,0.34681,0.26352,0.01673,0.58332,0.20829,0.37123,0,0.04816,0.07176,0,0,0.08779,0,0,0,0,0.1123,0.20066,0.39992,1.54983,0.99418,0.08108,0,0.06596,1.24584,0.71418,1.08971,0.0886,0.12604,0.2527,0.01458,0.0227,0.30055,0.00131,0.01224,0,0.52083,0.45982,0,0.03632,1.93241,0.48207,0.93782,0.1265,0.07895,6.00445,0.07427,0.1331,1.85011,0.03635,0,5.97395,0,0.29996,1.75601,0,0.1604,0,0.08458,0.8045,1.19941,0.02722,0.02129,0.24679,0.07135,0.45752,0,0.12618,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza",0.63803,0,0.35123,0.13717,0.01098,0.04572,0.52135,0.23271,0,0.1433,0,0,0,0,0.92743,0.18775,0.23406,0.08872,1.4653,2.11528,0,0.20007,0,0.11969,0,0.19942,1.09289,0,1.96094,0.46111,0.02471,0,0,2.06563,1.34068,0.43313,0,0.24562,0.0371,0,0.00044,0.00288,0,0.33697,0.06097,0,0.02825,0.27931,0.28432,0,0.27604,2.79088,0,0,0.20508,0,0.0509,0,7e-04,0,0.02862,0.4263,0.18985,0,0,0.143,1.52875,2.52222,0,0.36399,0,0.35117,1.07284,0.47104,0.15196,0,0.49735,0.47185,0,0,0,0,0.59336,0.08506,0,1.04061,0.00078,0,0,0,0,0.10301,0,0,0.00891,1.17554,0,0.21645,0,0.15295,0,0.00018,0,0.47335,0.75249,0.04095,0,0,0.35978,0.79897,0,0.36888,0.34235,0,0,0.95367,0.15081,0,0,0.24076,0.46989,1.64281,0.06511,7.29399,0,0,0,0.18668,0,0,0.00567,0.06714,1.01202,0,0,1.51369,0.0103,0,0.96518,0.43351,0.26482,0,0,1.21146,0,0.05888,0.50617
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_38",0.63574,0,0.00474,0.00462,0,0.03481,0.01764,0,0.08528,0,0,0,0.31266,0,0.02744,0,0,0.00079,0.00493,0.19882,0,0.02163,0.15047,0.46942,0.03088,0,0.44033,0.29249,0.06344,0,0,0,0.01903,0.87495,0.07597,0,0,0,0,0.02032,0,0,0.57083,0,3.4843,0,0.0116,0,0,0.08215,0,0.01362,0,0,0.04511,0.26125,0,0.05934,0,0,0.0213,0,0.08913,0,0.11041,0.0559,0.05684,0.02409,0.14053,0.00146,0.08115,0.01937,0,0,0,0.17697,0.03113,0.38637,0,0.04348,0,0.20413,0.11385,0.02661,0.00589,0,0,0,0,0,0.25939,0,0,0,0.029,0.02092,0,0.03613,0,0,2.45061,0.2645,0.18109,0,0.08627,0,0.2834,0,0.23044,0,0.15834,0.04855,0.16989,0,0,0.11781,0,0,0,0,0.16336,0,0,0.95224,0.20481,0.01355,0,0.00379,0,0,0.01487,0,0.31106,0.03105,0,0,0.00175,0,0.39254,0,0.15405,0.07233,0,0.10339,0,0.00235,0
"k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified|g__Proteobacteria_unclassified|s__Proteobacteria_bacterium_CAG_139",0.3205,6.75791,0.75797,0.03792,0.90317,0,0.73956,0,0,0,0.01227,0.0979,0,0,0.19892,0,0,0,0,0.0249,0,0,2.13818,0.09819,0.03319,0.0081,0,4.22772,0.42971,2.38076,0.01523,0.02506,0,0.17443,0,0.00118,0.05981,0,0.02603,4.9093,3.33334,0.01709,0.07544,0.11995,0.08279,0,0.00583,0,0.01029,0.00691,0.00589,0.15877,0,0,0,0.92671,0,0.00976,0.0452,0,1.04963,0.0103,5.05616,0,1.05045,0.17651,0.00762,0.02387,0,0.01208,0,0.09611,0.04821,0,0.00421,0.00107,0.03371,0,7.36357,0,0.04618,0.37727,1.99073,0.69929,0,0,2.99296,0.00488,0.0317,0,0,0.15608,0,0.15929,0,0.01039,0,0,0,0.03011,0.10922,0.47564,0.25475,2.02676,0.227,7e-05,0,0.36883,0.66086,0,0,0.63284,0.82894,0.00099,0,0.04397,0,0.00013,0.07439,2.50967,0.04877,0.00011,0.01874,0.01211,0,0,1.24405,0.97802,0,0.00056,0.49732,0.01239,13.1697,0,0,0,0.0375,0,2.06725,0.48537,0.04952,0,0,0.00295,0.12821,0,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus",0.30649,1.07473,2.67263,2.4402,1.81082,0.36475,0.40308,0,0.31115,2.61329,0,0,0,0.04406,1.58059,0.51098,0,0.73891,0.25932,0,1.21809,0,1.21551,0,1.38952,0.64072,1.07683,0.94023,0.96048,0,0.15355,1.22993,0.70328,0,2.0065,1.82861,0,0,0.69669,0.88128,1.06836,3.56829,0,0.34238,1.91734,0.21434,0.00815,0,1.08579,0,0.63502,0.97065,1.55482,0.21965,1.64717,1.74827,0.14804,1.72324,1.14967,0,0.07532,0.44216,0,0,1.60622,0.86476,1.46906,0,2.87162,1.36474,4.35944,0,0.64376,0.91702,0.42639,0.71613,3.11438,0,1.95345,0.68641,0,2.19751,1.69995,2.25337,0,0,1.73666,0.53357,0,0,0,0.19699,2.72179,2.67896,0.70853,0.34314,0,2.1944,0.35832,0.76581,0,0.39596,1.58074,0,2.05997,0.48523,0.43401,0.5509,1.31338,0.38327,0.85644,0.89394,1.03488,0.30401,0.7945,0.3186,4.68728,0.83377,1.2337,0,1.64771,0.97524,0.86346,0,1.12626,1.4864,0,1.50612,0,0,1.30553,0.63302,0,0,0,0,2.75042,0.50586,1.89901,1.22209,0.85214,1.03257,1.94833,2.07377,0,4.25694,1.24458
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_57_20",0.17736,0.98062,0.92712,0.19237,0.27419,0.31294,0,0,0.22202,0,0.10086,0,0,0,0.69493,0.08858,0,0.2608,0.40838,0.30099,0,0,0.48003,0.78407,0.21072,0.18682,0.04416,0.8123,0.2881,0,0,0,0,0.19219,1.65675,0.26842,1.27662,0.60195,0.07113,1.43894,0.12086,1.98861,0.46154,0.00502,1.40901,0,0.01745,0,0.2614,0.28349,0.56699,0.75248,0.01436,0.62348,0,0.22052,0.14308,1.38286,0.01321,0.07882,1.38222,0,0,1.13712,0.23639,1.00945,0.61069,0,0.14141,0.92685,0.11123,1.01309,0.21713,0.88561,0.29304,1.06611,0.27257,0.28796,1.99835,1.9938,0.05507,0.63109,0.15324,1.31947,0,0,0.501,0.04667,0,0.01513,0,0,0.63659,0.40148,0.66614,0.47784,0,2.70274,0,0.46709,0,0.05769,0.13099,0,0.43339,1.06171,0.28747,0.38896,1.40054,0.02268,0.25818,1.21258,1.23634,0.11097,0,2.5986,0.19205,0,0.66931,1.72085,4.31726,0.7585,0,0,1.44213,0,0,0.32591,0,0.28815,0.56379,0.2973,0,0,0,0,0.18089,0,0.4754,0.13161,0.48662,0,0,1.27142,0,0,0.24654
"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Turicimonas|s__Turicimonas_muris",0.1616,0.31277,0.02149,0.01726,0.08422,0,0.03467,0,0,0.00076,0.00166,0.14065,0,0,0.04707,0,0,0,0.00259,0.0254,0,0,0.19096,0.06936,0.01844,0.00112,0,0.35915,0.02648,0.45433,0.00902,5e-04,0,0.06863,0.00171,0.00119,0.0225,0,0.02253,0.12325,0.26119,0.0077,0.06806,0.03921,0.01372,0,0.00099,0,0.01046,0.00875,0.00465,0.01006,0,0,0,0.04257,0,0.00954,0.04606,0,0.2903,0.01064,0.45897,0,0.08567,0.12323,0.00762,0.02634,0,0.00728,0,0.11889,0.02347,0,0.01811,0.01504,0.0285,0,0.36087,0,0.01807,0.02851,0.10142,0.0377,0,0,0.28944,0.00217,0.05055,0,0,0.01257,0,0.04691,0,0.00752,0,0.00051,0,0.03036,0.06371,0.00948,0.06442,0.31329,0.02869,0,0,0.01305,0.06902,0,0,0.009,0.07913,0,0,0.01345,0,0,0.00897,0.06965,0.00891,0.00114,0.00541,0.01872,0,0,0.03851,0.03774,0,0.00278,0.03692,0.01336,1.16602,0,0,0,0.0417,0,0.0859,0.05961,0.03052,0,0,7e-04,0.14214,0,0
"k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila",0.15903,0.236,1.04997,0.04444,0.00575,0.21693,0.13413,0,0,0.822,0.00499,0,0,1e-04,0.39367,0,2.9614,0,0.01947,0.05962,0,0,0.12359,0.11776,0,0.00055,13.87533,0.0645,3.53358,0,0.49419,0.15465,0,0,1.84072,0.00644,0,2.05535,0,0.89974,0,0.30999,0.51543,0.04041,0.75206,0,0.01559,0,0,0,1.81996,0.00791,0.10264,0,0,0.8806,0.00027,0,0,0.06243,0.40779,0,0,0.03094,0.13399,0,0.59022,0,0,0.5183,2.82907,0.00222,3.80996,0,0.71733,0.06969,6.28572,1.25004,0.24667,1.97369,0.00689,0.14309,0.53675,0.01026,6.6461,0,0.13673,0,0,0.73836,0,0.10646,0.88996,0.2831,0,0.30527,0,0.23512,0.007,0,0,0.7716,0,0.33832,0,0,0,0,0.01277,0.00072,0,0.63113,0.01638,0,0,0,0.04375,0.86125,0,3.27453,0.00206,0.63936,0.10537,0,0.00241,1.79995,0,0,0,0,0.01611,0.01666,0,0,0,0,0,3.12054,0.05988,1.66868,3.34951,0,0,1.07344,0,0.6936,0.38822
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis",0.13384,0.15999,0,0.00631,0.11166,0.07899,0.13464,0,0.12181,0.39119,0.76575,0,0,0.01217,0.08184,0.01063,0,0,0.19346,0.0971,0,0.03932,0.08968,0.0071,0.02597,1.47258,0.00241,0.09998,0.20626,0.0253,1.53202,0.01281,0,0.28087,0.05198,0.10836,0.0269,1.33712,0.02357,0.00247,0.00864,0.64728,0,0.0166,0.57008,0.03409,0.00829,0.00176,0.06556,0.01532,0.12941,0.26217,0,0.00474,0.04812,0,0.06867,0.00037,0,0,0.03486,0.13593,0.06875,0.29051,0.01561,0.03148,0.02112,0.03494,0.00155,0.31428,0,0.05788,0.1225,0.04581,0.02035,0.04459,0.00097,0.20852,0.0441,0.16787,0.01525,0,0.01605,0.0033,0.2053,0.01513,0.14333,0.03547,0,0,0.03027,0.13589,0.22779,0.16087,0.03173,0.14658,0.07611,0.07763,0.08267,0.00595,0,0.00707,0.22117,0.0785,0.06198,0.08788,0.11663,0.01069,0.87168,0.00103,0.03997,0.22141,0.88477,0.14912,0.03203,0.31231,0.04651,0,0.03242,0.59678,0.11214,0.26778,0.17037,0.07199,0.16887,0.03044,0.11019,0.02257,0,0.07628,0.33354,0.08371,0.11676,0.3985,0,0.04956,0.00419,0,0.05538,0.00505,0.00508,0.19894,0.0427,0.19525,0,0.00398,0.14145
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus",0.13101,0.50206,0.31187,0,0.77772,0.49587,0,0,0,0,1.131,0,0,0,0.00536,0,0,0,0,0,0,0,1.20086,0,0,0.00119,0,2.07205,0,0,0,0.10988,0,0.37925,0,0,0,0,0.1902,0,0,0,0.27631,0,0.17372,0,0.0548,0,0,0,0.94872,0,0,0.01205,0,0,0.00043,0.06942,0.01425,0,0.26378,0.84238,0,0,0,0,0,0,0,0.09631,0,0,0,0,0,1.20838,0.0713,0.88958,0.2435,0,1.05901,0,0.14688,0.50071,0,0,0.47917,0,0,0,0,0,0.37901,0,0.17911,3.24782,0,0,0,0,0,0,0,0,0,0.43046,0.06741,0,5.8875,0,0,0,5.66376,0,0,0,0.17264,0.00488,0,0,0,0,0,0,0.85562,0,0,0,0,0,0,0.13059,0,0,0,0,0.02954,0,1.39386,0,0.2375,0,0,0,0,0,0.06885
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale",0.12595,0.4394,0.00029,0.27048,6.60839,0.04837,0.29301,1.34816,0.47182,1.09155,0.35798,0,0.85395,0,0.1094,0.23231,0.24307,0.07992,2.97863,5.86391,0.01047,1.90645,0.30113,5.32492,0.76908,0.15775,0,0.14643,0.6975,0.48483,20.19829,0.07718,0.41327,2.48545,0.00904,10.65088,0.90784,0.47418,0.1101,0.59347,0.27259,0,1.94835,0,0.82297,1.24494,0.00046,0.12959,0.10183,0.06822,1.15322,1.72797,0.03957,0.39403,0.473,0,0.09896,0.00028,0.01155,0.00509,0.00029,5.93052,0.26756,0.00091,0.35503,1.97243,0.75545,0.47503,0.54108,0.19642,4.70847,0.76761,0,0.00039,0.09419,0.27433,0.09055,0.94823,0.79358,0.00221,1.57386,2.48024,0.01695,0.56784,0.36464,1.16615,3.10178,0.06056,0,0.04595,0.08656,0.13769,0.40552,0.23717,0.03901,0.4653,0.06836,0.57327,0.09627,0.00137,3.56966,4.85765,0.42126,1.97561,1.2563,0.42739,0.08892,0.12231,0.20174,0.63014,2.85999,1.91757,0.26147,0.83049,0.29596,1.1961,0.20355,0.01335,27.50015,0.04868,6.33484,0.00389,0.42206,0.23327,8.70019,0.72787,8.86378,3.62061,2.877,0.03132,3.20125,0.23072,0.57017,0.90871,0.40514,1.80953,0.09118,0,0.01556,0.20311,16.12367,0.4757,0.66712,0.0036,0,0.13619,7.16788
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis",0.1006,0.95196,0,0.33174,0,0,0,1.73048,0,0.41679,0,6.64078,1.23958,5.62979,0.71154,0,0,0,0,0,0,0,1.9508,0.61438,0.02165,0.05002,0,0.64817,1.08386,1.8481,0,1.259,0,1.71343,0,0,0,1.47635,1.85969,0.29574,0.00284,2.11069,0,33.95086,0.29509,0.76001,0.0039,0.50512,0,0,0,0.31692,0.54338,0,0.72601,7.57151,0,0,0,5.24551,0,0,0.026,4.38941,8.10568,0,0,2.0115,3.52614,0,4.97474,0,5.11912,0,0,0.22656,0,1.19869,1.66008,0,0,0.15943,2.42522,0.00902,0,3.3023,0,0.429,13.64519,0,1.19894,0,3.3104,3.07892,0,0,1.54322,0,28.66956,0.00227,0,0.02703,0,2.0884,1.7265,0.03549,0.02275,0,0.03334,0,0.1723,0,0.02408,0,0,0,0,1.35278,0,0,0.09928,0,0,0.03031,0.00868,1.46331,0,0,0,0,0.21327,2.99626,0.03189,0,5.76616,1.08149,0.00364,0,1.81055,0.89958,3.61597,0,0,0,6.84503,3.42693,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans",0.04932,0.01876,0.0695,0.02704,0.00847,0.11055,0.02315,0.08628,0.00888,0.08603,4.89555,0,0.04291,0,0.00454,0.00968,0.17917,0.00511,0.30928,0.18744,0.86841,0.00346,0.49932,0.02037,0.13265,0.48583,0.12799,0.24936,0.09628,0.04093,2.39328,0.20599,0.00681,0.05234,0.03738,0.09073,0.16382,0.02704,0.0584,0.03377,0.12944,0.07574,0.04585,0.00912,0.01322,0.67508,0,0.04035,0.03461,0.01991,0.01235,0.03074,0.06153,0.00341,0.08139,4.03111,0.0039,0.00383,0.05318,0.05611,0.04323,0.1107,0.35659,0.73494,0.01375,0.02825,0.01291,0.00458,0.0044,0.03619,2.57047,0.12636,0.05852,0.38719,0.02723,0.04249,0.56183,0.09112,0.02699,0.09204,0.02903,0.07317,0.11963,0.0184,0.49073,0.10206,0.1412,0.01726,0,0.0099,0.24647,0.03229,0.01537,0.02424,0.0126,0.00336,0.02207,0.01874,0.00141,0.04483,0.0137,0.19102,0.039,0.0784,0.07814,0.03189,0.0903,0.0213,0.03321,0.01187,0.01329,0.03652,0.04368,0.0076,0.30269,0.34487,0.10306,0.09582,0.06656,0.10549,0.07158,0,0.01757,0.08297,0.05046,0.22321,0.24607,0.02758,0.14718,0.01184,0.05084,0.04301,0.70546,4.44065,0.0132,0.00518,0.47593,0.13653,0.04312,0.02799,0.36748,0.02233,0.0832,0.0385,0,0.39028,0.04546
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus",0.03863,0.02323,0.18104,0.42663,0.01803,0.04699,0.02176,0,0.16968,0,0.31776,0,0,0,0,0.33547,0,0.06314,0.01276,0.00199,0.05788,0,0,0.01596,0,0.00532,0,0,0,0.15854,0.0052,0.04669,0,0,0.07477,0.28789,0,0,0.16376,0,0.0025,0.02572,0.36755,0,0.02323,0,0,0,0.00509,0,0.01213,0,0,0.03316,0,0,0.00872,0.02169,0.01156,0,0,0.22464,0,0,0,0.00827,0.01341,0.02048,0,0.33325,0,0.05956,0,0.72251,0.01644,0.06733,0,0.14412,0.01167,0.05992,0.26255,0,0.0204,0.05759,0.00123,0,0.24553,0.04131,0,0,0,0.07423,0,0.15165,0.04068,0,0,0.24431,0,0.04226,0,0,0.25683,0.30566,0,0.00875,0.00496,0.42892,0.00427,0.01696,0.03036,0.16447,0.00266,0.01318,0,0,1.26245,0.15912,0,2.28061,0.01082,0.01536,0.02133,0,0,0,0,3.13157,0,0,0,0.03219,0,0,0,0,0.01008,0.03972,0.00953,0,0.06162,0,0,0,0,0,0.47567
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ventriosum",0.03532,0.02065,0.08163,0,0,0,0,0,0.2036,0.05415,0,0,0,0,0.02193,0,0.09518,0.03129,0.01897,0.15108,0.18203,0,0,0.20576,0.08849,0.83203,0.52904,0,0.07857,0.03897,0.67448,0.54443,0,1.29716,0.95897,0.36348,0.01627,0.25869,0,0.00461,9e-05,0.08926,0.05228,0,0.2947,0,0,0.40331,0,0,0.02902,0,0,0.0057,0,0.10812,0.00781,0.0074,0.05556,0,0,0,0,1.04422,0.16338,0.03621,0.65761,0.01933,0.15674,0.09077,0.05623,0.05721,0,0.08517,0.04547,0,0,0.014,0.00015,0.47989,0.06185,0,0.06764,0.04639,0.0875,0,0.03749,0.02364,0,0.06897,0,0,0,0.38419,0,0.03334,0.01236,0.14129,0,0.01458,0,0.06371,0,0.06555,0,0.08494,0.00525,0.07328,0.05643,0.06994,0,0.14787,0.05763,0.16537,0,0.01228,0,0.01483,0,0.13236,0.10373,0.94593,0.15044,0,0.18049,0,0,0.01625,0,0,0,0,0.00735,0.0357,0,0,0.06771,0.09073,0.01305,0.35135,0.21065,0,0,0.06429,0,0,0
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter_saccharivorans",0.0323,0.02098,0.13999,0.04843,0.02065,0.01821,0.26265,0,0.00655,0.10653,1.95157,0,0.01987,0,0.28923,0.00774,0.07363,0.19777,0.13201,0.35914,0.47481,0.30023,0.01205,0.02883,0.12135,0.17659,0.54541,0.00858,0.10856,0,0.39921,0.0727,0,0.21815,0.13941,1.38104,0.00308,0.18136,0.03202,0.00373,0.00192,1.35935,0.5015,0.09832,0.41504,0.05702,0.00583,0.00201,0.0754,0.02021,0.43596,0.03203,0.00856,0.01312,0.21805,0.18707,0.02814,0.02555,0,0.08558,0.00251,0.23212,0.10017,0.01682,0.51695,0.03255,0.22608,0.06117,0.00206,0,0,0.13839,0.01405,0.15012,0.02473,0.04333,0.45262,0.52639,0.02674,0.0386,3.43104,0.0734,1.39775,0.02878,0.12247,0,0.05275,0.01587,0,0,0.03228,0.04116,0.08644,0.26548,0.04134,0.0726,0,0.28228,0,0.03176,0.31002,0.12854,0.0709,0,0.07178,0.03488,0.01901,0.00281,0.26674,0.06055,0.28691,0.07092,0.19035,0.21435,0.0771,0.29142,0.11747,0.03478,3.0053,0.50268,0.01841,0.03555,0.9271,0.02306,0.38227,0.05359,0.46763,0.11663,0,0.0721,0.09602,0.10166,0.06844,0.19279,0,0.01932,0.09114,0.6513,0.72502,0.21475,0.66476,0,0.05143,0.13561,0,0.00738,0.06525
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Gemmiger|s__Gemmiger_formicilis",0.02724,0.0231,0.02515,0.04709,0.01776,0.0138,0.00484,0,0.00492,0.04256,0.60302,0,0,0,0.15746,0.00385,0,0.00046,0.13592,0.1926,0.10048,0.00933,0.44418,0,0.48364,0.10285,0.48791,0.25018,0.68839,0.03559,0.06564,0.00992,0,0.16138,0.18065,0.48569,0.03868,0.02877,0.01016,0.09703,0.02325,0.00468,0.02732,0,0.00201,0.01877,0.00695,0,0.18243,0.03062,0.05537,0.02089,0.0059,0.00536,0,0.2305,0.0253,0.16114,0.00064,0.18518,0.06457,0.18114,0.0168,0,0.00096,0.09265,0.02846,0.01108,0.01475,0.04945,0,0.05292,0,0.00744,0.02113,0.04701,0.05693,0.53854,0.01767,0.04129,0.18729,0.04837,0.04409,0.00215,0,0.00339,0.01231,0.05827,0,0,0.00034,0.00701,0.009,0.15955,0.00381,0.01412,0.00131,0.00396,0,0.07141,0.00409,1.48811,0,0.0543,0.02009,0.01671,0.0025,0.01951,0.00069,0.05152,0.03619,0.02181,0,0.06654,0,0.11161,0.02255,6e-04,0.13659,0.02973,0.03676,0.08987,0.04808,0.11405,0.11083,0.05257,0.01698,0.02867,0,0.60926,0.00719,0.01661,0.01422,0,0,0.01027,0.05494,0.0173,0.04468,0.07897,0.10856,0,0,0.11417,0,0.03091,0.04669
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens",0.02665,0.3784,0.29346,0.2688,0.12097,0.07835,0,0.00043,0.54928,2.58809,0.86266,0,0,0.00708,0.9278,0.11254,0.87023,0.0594,3.01998,2.97876,0,0.16127,1.34974,0.16471,0.00852,1.19957,1.36025,6.04833,1.92821,0.23654,1.54646,0.05966,0,0.72267,0.52642,0.48016,0,0.29922,0.0484,0.0519,0.10064,2.94474,1.31331,0.59251,0.66891,0.01217,0.02608,0.11969,0.189,0.22944,0.13404,2.13699,0.47725,1.44816,0,0.04151,0.16242,0.09793,0.10482,0,0.37189,0.53916,0,0,0.02261,0.03534,0.29754,0.11345,0,1.50189,1.61521,1.0165,1.67591,0.06369,0.15775,0.73451,1.3025,0.88608,0.79458,0.12351,0.47083,0.19333,1.0194,0.21622,0,0,0.19579,0.31193,0,2.00492,0,0.1854,0.0018,1.53245,0.1242,0.24167,0.403,0.06551,0.11978,0.30601,0,1.9481,1.15163,0,0.22846,0.16499,0.37152,0.01223,0.80445,0.44834,0.13352,0,0.78282,0.84622,0,0.87267,0.30941,0.02184,0.0382,0.25813,0.47159,0.58789,0.1165,1.80245,3.00488,0,0.65259,0.23551,0,4.12881,0.03179,0.47994,0,0,0,1.54789,0.00777,0,1.71587,1.00587,0.01904,0,0,0.15399,0,0.00374,0.11496
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_synergistica",0.02464,0,0.07554,0.13973,0.00434,0.00403,0.05474,0,0.28938,0,0,0,0,0,0,0,0,0.13749,0,0,0,0,0,1.42076,0,0.03366,0,0,0,0,0,0.44212,0,0,0.00025,0.07981,0,0,0.00626,0.50294,0,0,0,0,0.77117,0,0.00064,0,0,0,0.04327,0,0,0.01255,0,0,0.47214,0.02372,0,0,0,0.02129,0,0,0.01617,0,0,0.3321,0,0.34109,0,0,0,0.00629,0.02532,0.00311,0.02587,0.52366,0,0.14136,0,0,0,0.07975,0,0,0.01065,0.00905,0,0,0,0.00827,0,0,0.01488,0.06401,0,0.11491,0,0,0,0.03565,0,0,0,0.08601,0.06661,0,0.08958,0.03295,0,0,0.08006,0.00121,0,0,2e-04,0.20935,0.07803,0,0.22351,0.00046,0,0,0.03666,0,0,0.2065,0,0,0,0.00844,0,0,0,0,0,0,0.00141,0,1.80588,0,0,0,0,0,7e-05
